di,case_num,date,block,iucr,type,description,loc_descrip,arrest,domestic,beat,district,ward,community,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
22587,HZ326421,6/28/2016 1:37,017XX W 51ST ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,TRUE,932,9,16,61,01A,1165435,1870878,2016,7/5/2016 15:58,41.80128203,-87.66881827,"(41.80128203, -87.668818274)"
22589,HZ328285,6/29/2016 12:29,080XX S GREEN ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,FALSE,FALSE,621,6,21,71,01A,1172033,1851612,2016,7/6/2016 15:58,41.74827133,-87.64518644,"(41.748271333, -87.645186436)"
22590,HZ328979,6/29/2016 21:35,011XX N CLARK ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1824,18,42,8,01A,1175325,1908179,2016,7/24/2016 15:48,41.90342317,-87.63143003,"(41.903423165, -87.63143003)"
22600,HZ327841,6/29/2016 15:58,063XX S TALMAN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,825,8,15,66,01A,1159802,1862401,2016,7/7/2016 15:49,41.77813764,-87.68970935,"(41.778137638, -87.689709352)"
22591,HZ330537,6/30/2016 22:25,095XX S LOOMIS ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,2213,22,21,73,01A,1168705,1841429,2016,7/7/2016 15:51,41.7204001,-87.65767428,"(41.720400102, -87.657674281)"
22594,HZ330260,6/30/2016 22:43,068XX S LAFLIN ST,110,HOMICIDE,FIRST DEGREE MURDER,ABANDONED BUILDING,FALSE,FALSE,725,7,17,67,01A,1167514,1859382,2016,7/7/2016 15:51,41.76969125,-87.66152324,"(41.769691245, -87.66152324)"
22592,HZ330646,7/1/2016 0:05,000XX W 76TH ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,623,6,6,69,01A,1177219,1854607,2016,7/8/2016 15:50,41.75637458,-87.62609306,"(41.756374579, -87.626093057)"
22593,HZ330831,7/1/2016 6:20,074XX S MORGAN ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,733,7,17,68,01A,1170933,1855473,2016,7/8/2016 15:50,41.75889049,-87.64910469,"(41.758890491, -87.649104685)"
22595,HZ332201,7/2/2016 3:41,007XX N CALIFORNIA AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1221,12,26,23,01A,1157585,1904970,2016,7/9/2016 15:49,41.89499721,-87.69668032,"(41.894997211, -87.696680316)"
22596,HZ332242,7/2/2016 11:24,092XX S LOWE AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,FALSE,TRUE,2223,22,21,73,01A,1173596,1843560,2016,7/9/2016 15:49,41.72614113,-87.63969689,"(41.726141131, -87.639696894)"
22697,HZ389699,8/12/2016 22:30,007XX W 66TH PL,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,723,7,6,68,01A,1172365,1860773,2016,8/19/2016 15:56,41.77340296,-87.64370076,"(41.773402959, -87.643700761)"
22597,HZ334426,7/3/2016 23:35,022XX S LAWNDALE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1013,10,22,30,01A,1152054,1888945,2016,7/10/2016 15:56,41.85113367,-87.71741665,"(41.851133672, -87.717416647)"
22598,HZ335472,7/4/2016 22:00,069XX S CLYDE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,331,3,5,43,01A,1191409,1859383,2016,7/11/2016 15:56,41.76914843,-87.57393579,"(41.769148429, -87.573935785)"
22603,HZ336844,7/5/2016 17:46,079XX S ASHLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,FALSE,FALSE,612,6,21,71,01A,1167053,1852071,2016,7/12/2016 15:53,41.74963874,-87.66342176,"(41.749638738, -87.663421759)"
22602,HZ336440,7/5/2016 13:45,081XX S BURNHAM AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,422,4,7,46,01A,1196249,1851508,2016,11/17/2016 15:52,41.74742023,-87.55645568,"(41.747420231, -87.556455681)"
22445,HZ248772,5/2/2016 19:36,045XX S ASHLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,924,9,3,61,01A,1166434,1874642,2016,7/13/2016 15:47,41.81158962,-87.66504724,"(41.811589624, -87.665047242)"
10586888,HZ337381,7/6/2016 0:00,044XX S CALIFORNIA AVE,142,HOMICIDE,RECKLESS HOMICIDE,STREET,FALSE,FALSE,922,9,12,58,01B,1158439,1875197,2016,7/13/2016 15:50,41.81327948,-87.69435751,"(41.81327948, -87.69435751)"
22604,HZ338299,7/6/2016 16:59,031XX W DOUGLAS BLVD,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,FALSE,FALSE,1022,10,24,29,01A,1155691,1893124,2016,7/13/2016 15:50,41.86252895,-87.70395555,"(41.862528952, -87.70395555)"
22605,HZ338757,7/6/2016 22:33,003XX W 106TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,512,5,34,49,01A,1175896,1834634,2016,7/13/2016 15:50,41.70159578,-87.63153835,"(41.701595778, -87.631538348)"
22707,HZ388943,8/15/2016 6:19,004XX N LAVERGNE AVE,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,FALSE,FALSE,1532,15,28,25,01A,1142958,1902468,2016,8/22/2016 15:51,41.8884167,-87.75046436,"(41.8884167, -87.75046436)"
22601,HZ335773,7/5/2016 1:36,011XX N RIDGEWAY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1112,11,27,23,01A,1151170,1907328,2016,7/14/2016 15:47,41.901596,-87.72017915,"(41.901596004, -87.720179151)"
22617,HN463816,4/11/2016 11:52,023XX E 69TH ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,TRUE,331,3,5,43,01A,,,2016,7/14/2016 15:51,,,
22606,HZ341483,7/8/2016 22:58,112XX S MICHIGAN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,531,5,9,49,01A,1178800,1830639,2016,7/15/2016 15:49,41.6905675,-87.62102585,"(41.690567503, -87.621025854)"
22293,HZ128408,1/25/2016 17:56,010XX E 100TH PL,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,TRUE,FALSE,511,5,8,50,01A,1184955,1838460,2016,7/16/2016 15:45,41.71188743,-87.59824787,"(41.711887431, -87.59824787)"
22607,HZ341632,7/9/2016 0:38,005XX N LAVERGNE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1532,15,28,25,01A,1142929,1903285,2016,7/16/2016 15:47,41.89065919,-87.75055048,"(41.890659185, -87.750550482)"
22608,HZ342788,7/10/2016 0:03,065XX S RACINE AVE,110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,FALSE,FALSE,724,7,17,67,01A,1169443,1861521,2016,7/17/2016 15:49,41.77551936,-87.65439048,"(41.775519362, -87.654390481)"
22609,HZ343895,7/10/2016 23:08,115XX S PERRY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,522,5,34,53,01A,1177658,1828041,2016,7/17/2016 15:49,41.68346404,-87.62528494,"(41.683464043, -87.625284935)"
22610,HZ344119,7/11/2016 7:00,050XX S EAST END AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,TRUE,222,2,4,39,01A,1188167,1871713,2016,7/18/2016 15:55,41.80306083,-87.58542609,"(41.803060829, -87.585426093)"
22403,HZ208332,3/31/2016 16:57,043XX W WILCOX ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1115,11,28,26,01A,1147412,1898982,2016,7/19/2016 15:57,41.87876653,-87.73419688,"(41.878766533, -87.734196884)"
22404,HZ208332,3/31/2016 16:40,043XX W WILCOX ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1115,11,28,26,01A,1147412,1898982,2016,7/19/2016 15:57,41.87876653,-87.73419688,"(41.878766533, -87.734196884)"
22613,HZ346727,7/12/2016 22:34,060XX S CARPENTER ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,712,7,16,68,01A,1170347,1864792,2016,7/19/2016 16:00,41.78447574,-87.65098137,"(41.784475742, -87.650981367)"
22614,HZ346727,7/12/2016 22:34,060XX S CARPENTER ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,712,7,16,68,01A,1170347,1864792,2016,7/19/2016 16:00,41.78447574,-87.65098137,"(41.784475742, -87.650981367)"
22611,HZ345903,7/12/2016 11:50,109XX S PEORIA ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,2234,22,34,75,01A,1172263,1832368,2016,7/20/2016 15:49,41.69545799,-87.64490754,"(41.695457994, -87.644907542)"
22615,HZ347527,7/13/2016 15:44,026XX W 64TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,825,8,15,66,01A,1159660,1862084,2016,7/20/2016 15:52,41.77727066,-87.69023862,"(41.77727066, -87.690238624)"
22616,HZ347947,7/13/2016 21:59,121XX S THROOP ST,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,FALSE,FALSE,524,5,34,53,01A,1169865,1824141,2016,7/20/2016 15:52,41.672934,-87.65392497,"(41.672933997, -87.653924973)"
22618,HZ348128,7/14/2016 1:01,066XX S STATE ST,110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION,FALSE,FALSE,322,3,20,69,01A,1177427,1860815,2016,7/21/2016 15:55,41.77340533,-87.62514347,"(41.773405326, -87.625143469)"
22619,HZ348163,7/14/2016 2:03,032XX W WASHINGTON BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1123,11,28,27,01A,1154654,1900496,2016,7/21/2016 15:55,41.8827793,-87.70756498,"(41.882779296, -87.707564977)"
22620,HZ325633,7/14/2016 21:55,114XX S STEWART AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,522,5,34,49,01A,1175674,1829048,2016,7/22/2016 15:47,41.68627192,-87.63251766,"(41.686271921, -87.632517658)"
22621,HZ350267,7/15/2016 15:22,006XX S CICERO AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,1533,15,24,25,01A,1144504,1896580,2016,7/22/2016 15:49,41.87223036,-87.74493507,"(41.87223036, -87.744935073)"
22622,HZ352079,7/16/2016 23:52,051XX S CALUMET AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,231,2,3,40,01A,1179367,1870907,2016,7/23/2016 15:50,41.80105468,-87.61772402,"(41.801054684, -87.617724018)"
22624,HZ351989,7/17/2016 1:22,010XX N LAMON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1531,15,37,25,01A,1143508,1906286,2016,7/24/2016 15:50,41.89888347,-87.74834894,"(41.898883465, -87.748348943)"
22625,HZ352541,7/17/2016 11:45,057XX S UNION AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,711,7,20,68,01A,1172612,1866895,2016,7/24/2016 15:50,41.79019698,-87.64261505,"(41.790196981, -87.642615048)"
22626,HZ352286,7/17/2016 13:01,045XX W MAYPOLE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1113,11,28,26,01A,1146170,1901074,2016,7/24/2016 15:50,41.88453093,-87.73870409,"(41.884530928, -87.73870409)"
22627,HZ353096,7/17/2016 20:27,005XX N LAVERGNE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1532,15,28,25,01A,1142935,1903109,2016,7/24/2016 15:50,41.89017611,-87.75053284,"(41.890176109, -87.750532837)"
22628,HZ353327,7/18/2016 1:14,050XX W JACKSON BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1533,15,28,25,01A,1142890,1898202,2016,7/25/2016 15:56,41.87671154,-87.75082042,"(41.87671154, -87.750820421)"
22629,HZ354630,7/18/2016 22:10,044XX W WEST END AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1113,11,28,26,01A,1146886,1900608,2016,7/25/2016 15:56,41.88323853,-87.73608672,"(41.883238526, -87.736086724)"
22630,HZ354749,7/19/2016 2:43,063XX S PARNELL AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,722,7,20,68,01A,1173711,1862717,2016,7/26/2016 15:54,41.77870779,-87.63870909,"(41.778707792, -87.638709091)"
22631,HZ355873,7/19/2016 19:40,067XX S EAST END AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,332,3,5,43,01A,1188695,1860623,2016,7/26/2016 15:54,41.77261642,-87.58384425,"(41.772616417, -87.583844254)"
22632,HZ356251,7/20/2016 5:58,032XX W 62ND ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,823,8,15,66,01A,1155913,1863339,2016,7/27/2016 15:52,41.78079064,-87.70394153,"(41.780790639, -87.703941533)"
22623,HZ352140,7/17/2016 1:15,010XX E 47TH ST,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,TRUE,FALSE,222,2,4,39,01A,1183964,1874059,2016,7/28/2016 15:51,41.80959776,-87.60076689,"(41.809597756, -87.600766891)"
22633,HZ356220,7/21/2016 11:15,023XX W ARTHUR AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,2412,24,50,2,01A,1159360,1943088,2016,7/28/2016 15:54,41.99955897,-87.68910895,"(41.999558966, -87.689108951)"
22634,HZ358862,7/21/2016 22:02,067XX S CHAPPEL AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,331,3,5,43,01A,1191039,1860671,2016,7/28/2016 15:54,41.77269176,-87.57525039,"(41.772691757, -87.575250392)"
22638,HZ351234,7/21/2016 0:01,045XX W WEST END AVE,110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,FALSE,FALSE,1113,11,28,26,01A,1145975,1900587,2016,7/28/2016 15:54,41.88319825,-87.73943254,"(41.883198249, -87.73943254)"
22635,HZ359894,7/22/2016 16:55,064XX S LOWE AVE,110,HOMICIDE,FIRST DEGREE MURDER,SCHOOL YARD,FALSE,FALSE,723,7,20,68,01A,1173147,1862115,2016,7/29/2016 15:54,41.77706832,-87.64079452,"(41.777068318, -87.640794522)"
22636,HZ360048,7/22/2016 18:31,107XX S EDBROOKE AVE,110,HOMICIDE,FIRST DEGREE MURDER,YARD,FALSE,FALSE,513,5,9,49,01A,1179147,1833778,2016,7/29/2016 15:54,41.69917348,-87.61966026,"(41.699173481, -87.619660256)"
22637,HZ361128,7/23/2016 15:37,104XX S WENTWORTH AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,512,5,34,49,01A,1176803,1835516,2016,7/30/2016 15:49,41.70399578,-87.62819077,"(41.703995782, -87.628190772)"
22639,HZ362433,7/24/2016 16:25,039XX S KEDZIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,921,9,14,58,01A,1155654,1878130,2016,7/31/2016 15:48,41.82138439,-87.70449437,"(41.821384385, -87.704494368)"
22640,HZ361840,7/24/2016 2:13,055XX S KOSTNER AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,813,8,13,62,01A,1147976,1867419,2016,7/31/2016 15:48,41.79214254,-87.73293602,"(41.792142544, -87.732936024)"
22641,HZ360401,7/24/2016 18:00,044XX W JACKSON BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1113,11,28,26,01A,1146786,1898316,2016,7/31/2016 15:48,41.87695092,-87.73651246,"(41.87695092, -87.736512462)"
22647,HZ354586,7/23/2016 7:00,044XX S WOLCOTT AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,924,9,12,61,01A,1164433,1875168,2016,8/1/2016 15:52,41.81307549,-87.67237198,"(41.813075494, -87.672371983)"
22642,HZ363696,7/25/2016 13:27,041XX W ROOSEVELT RD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1132,11,24,29,01A,1148757,1894380,2016,8/1/2016 15:55,41.86611224,-87.72937716,"(41.866112237, -87.729377157)"
22643,HZ363985,7/25/2016 17:00,066XX S MICHIGAN AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,322,3,20,69,01A,1178084,1860923,2016,8/1/2016 15:55,41.77368682,-87.6227318,"(41.773686818, -87.622731804)"
22644,HZ365066,7/26/2016 11:59,001XX N LAPORTE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1532,15,28,25,01A,1143353,1900656,2016,8/3/2016 15:52,41.88343698,-87.74905907,"(41.883436982, -87.749059068)"
22645,HZ366121,7/27/2016 0:51,087XX S BURLEY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,424,4,7,46,01A,1199189,1847524,2016,8/3/2016 15:52,41.7364145,-87.54581652,"(41.736414501, -87.54581652)"
22646,HZ366724,7/27/2016 14:08,020XX W 68TH PL,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,726,7,17,67,01A,1164022,1859229,2016,8/3/2016 15:52,41.76934553,-87.6743277,"(41.769345528, -87.674327704)"
22648,HZ367597,7/28/2016 1:20,008XX W 50TH PL,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,933,9,3,61,01A,1171538,1871362,2016,8/4/2016 15:52,41.80247852,-87.64642222,"(41.802478524, -87.64642222)"
22649,HZ367597,7/28/2016 0:34,008XX W 50TH PL,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,933,9,3,61,01A,1171538,1871362,2016,8/4/2016 15:52,41.80247852,-87.64642222,"(41.802478524, -87.64642222)"
22650,HZ366827,7/28/2016 16:43,040XX W VAN BUREN ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1132,11,24,26,01A,1149443,1897715,2016,8/4/2016 15:52,41.87525059,-87.72677226,"(41.875250594, -87.726772261)"
22651,HZ368958,7/28/2016 23:05,080XX S ESCANABA AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,422,4,7,46,01A,1196893,1852310,2016,8/4/2016 15:52,41.749605,-87.55406932,"(41.749604999, -87.554069316)"
22652,HZ369176,7/29/2016 5:58,065XX S PEORIA ST,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,FALSE,FALSE,723,7,16,68,01A,1171429,1861540,2016,8/5/2016 15:49,41.77552824,-87.64710948,"(41.775528244, -87.647109478)"
22653,HZ369756,7/29/2016 14:43,020XX N LAPORTE AVE,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,FALSE,FALSE,2522,25,31,19,01A,1143060,1913070,2016,8/5/2016 15:49,41.91750788,-87.74982494,"(41.917507877, -87.749824943)"
22654,HZ370029,7/29/2016 18:18,007XX E 82ND ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,631,6,6,44,01A,1182794,1850795,2016,8/5/2016 15:49,41.74578646,-87.60578012,"(41.745786464, -87.605780124)"
22655,HZ370146,7/29/2016 19:25,024XX W 79TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,835,8,18,70,01A,1161330,1852165,2016,8/5/2016 15:49,41.75001705,-87.68439072,"(41.75001705, -87.684390716)"
22656,HZ368941,7/29/2016 16:05,077XX S LOOMIS BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,612,6,17,71,01A,1168338,1853522,2016,8/5/2016 15:49,41.75359293,-87.65867129,"(41.75359293, -87.658671286)"
22657,HZ370588,7/30/2016 3:41,000XX N LECLAIRE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1533,15,28,25,01A,1142384,1899759,2016,8/6/2016 15:51,41.88099355,-87.75263964,"(41.880993552, -87.752639639)"
22658,HZ371500,7/30/2016 19:55,066XX S CHAMPLAIN AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,321,3,20,42,01A,1181708,1861113,2016,8/6/2016 15:51,41.77412526,-87.60944126,"(41.774125258, -87.609441256)"
22659,HZ371830,7/31/2016 1:24,002XX N KOSTNER AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1114,11,28,26,01A,1147024,1900783,2016,8/7/2016 15:48,41.88371611,-87.7355755,"(41.883716109, -87.735575499)"
22661,HZ372691,7/31/2016 18:04,030XX W FIFTH AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1124,11,28,27,01A,1155862,1899188,2016,8/7/2016 15:48,41.87916576,-87.70316441,"(41.879165757, -87.703164408)"
22660,HZ372455,7/31/2016 17:56,057XX W CHICAGO AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,TRUE,1511,15,29,25,01A,1137805,1904758,2016,8/31/2016 15:49,41.89479524,-87.76933302,"(41.894795241, -87.769333023)"
22662,HZ373764,8/1/2016 16:00,039XX W 68TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,833,8,13,65,01A,1151347,1859221,2016,8/8/2016 15:57,41.76958068,-87.72078909,"(41.769580683, -87.720789091)"
22663,HZ375339,8/2/2016 21:30,006XX N LOTUS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1524,15,37,25,01A,1139802,1903783,2016,8/9/2016 16:02,41.89208347,-87.76202233,"(41.892083465, -87.76202233)"
22664,HZ374543,8/2/2016 1:00,052XX W GLADYS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1522,15,29,25,01A,1141531,1897840,2016,8/9/2016 16:02,41.87574337,-87.75581925,"(41.875743368, -87.755819254)"
22667,HZ374649,8/2/2016 6:14,100XX S PERRY AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,511,5,9,49,01A,1177371,1838428,2016,8/9/2016 16:02,41.71197393,-87.62602328,"(41.711973932, -87.626023283)"
22409,HZ212987,4/4/2016 14:15,054XX N HARLEM AVE,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,TRUE,FALSE,1613,16,41,10,01A,1127364,1935966,2016,8/10/2016 15:52,41.98061575,-87.80697696,"(41.980615746, -87.806976957)"
22665,HZ376679,8/3/2016 15:48,045XX N SHERIDAN RD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1914,19,46,3,01A,1168792,1930459,2016,8/10/2016 15:55,41.96470471,-87.65477925,"(41.964704713, -87.654779253)"
22666,HZ376629,8/3/2016 15:11,085XX S STONY ISLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,412,4,8,45,01A,1188401,1848856,2016,8/10/2016 15:55,41.74033373,-87.58529702,"(41.740333729, -87.585297016)"
22668,HZ376037,8/3/2016 7:34,039XX W 85TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,834,8,18,70,01A,1151600,1847913,2016,8/10/2016 15:55,41.73854468,-87.72015712,"(41.738544675, -87.720157115)"
22669,HZ377410,8/4/2016 4:03,102XX S LAFAYETTE AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,511,5,9,49,01A,1177729,1837028,2016,8/11/2016 15:53,41.70812406,-87.62475439,"(41.708124063, -87.624754387)"
22670,HZ379283,8/5/2016 12:39,067XX S WABASH AVE,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,FALSE,FALSE,322,3,20,69,01A,1177887,1860316,2016,8/12/2016 15:47,41.77202561,-87.62347233,"(41.77202561, -87.623472325)"
22671,HZ380183,8/6/2016 0:47,021XX W DEVON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,2413,24,50,2,01A,1161058,1942478,2016,8/13/2016 15:51,41.99784988,-87.6828795,"(41.99784988, -87.682879495)"
22672,HZ380341,8/6/2016 5:05,025XX E 116TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,TRUE,434,4,10,51,01A,1194721,1828610,2016,8/13/2016 15:51,41.68462365,-87.5628055,"(41.684623652, -87.562805495)"
22673,HZ380289,8/6/2016 3:11,008XX N CAMBRIDGE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1823,18,27,8,01A,1172513,1906268,2016,8/13/2016 15:51,41.89824195,-87.64181561,"(41.898241947, -87.641815605)"
22675,HZ381441,8/7/2016 0:38,019XX S MAY ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1235,12,25,31,01A,1169100,1890883,2016,8/14/2016 15:50,41.85609917,-87.65479794,"(41.856099169, -87.654797936)"
22676,HZ381624,8/7/2016 2:42,013XX W HASTINGS ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1233,12,2,28,01A,1167712,1893852,2016,8/14/2016 15:50,41.86427635,-87.65980709,"(41.864276345, -87.659807086)"
22677,HZ381618,8/7/2016 7:57,003XX E 130TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,533,5,9,54,01A,1180859,1819195,2016,8/14/2016 15:50,41.65911651,-87.61383763,"(41.659116512, -87.613837629)"
22678,HZ382845,8/8/2016 2:39,032XX W WALNUT ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1123,11,28,27,01A,1154785,1901447,2016,8/15/2016 15:50,41.88538631,-87.70705845,"(41.885386312, -87.707058453)"
22679,HZ382852,8/8/2016 2:54,011XX N WESTERN AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,1212,12,1,24,01A,1160196,1907730,2016,8/15/2016 15:50,41.90251731,-87.68701443,"(41.902517312, -87.687014429)"
22680,HZ384003,8/8/2016 20:08,032XX W 83RD PL,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,834,8,18,70,01A,1156334,1849051,2016,8/15/2016 15:50,41.74157367,-87.70278202,"(41.741573669, -87.702782023)"
22681,HZ384158,8/8/2016 23:00,018XX W 58TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,715,7,15,67,01A,1165246,1866220,2016,8/15/2016 15:50,41.78850392,-87.66964329,"(41.788503917, -87.669643291)"
22682,HZ383442,8/8/2016 13:35,091XX S COTTAGE GROVE AVE,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,FALSE,FALSE,633,6,8,44,01A,1183166,1844337,2016,8/15/2016 15:50,41.72805635,-87.60461742,"(41.72805635, -87.60461742)"
22684,HZ384075,8/8/2016 21:38,001XX S KILPATRICK AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1113,11,28,25,01A,1145078,1898993,2016,8/15/2016 15:50,41.87884111,-87.74276669,"(41.87884111, -87.742766692)"
22685,HZ384104,8/8/2016 22:32,035XX W GRENSHAW ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1133,11,24,29,01A,1152998,1894831,2016,8/15/2016 15:50,41.8672669,-87.71379605,"(41.867266901, -87.71379605)"
22683,HZ383992,8/8/2016 20:03,008XX S SPRINGFIELD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1133,11,24,26,01A,1150516,1895989,2016,11/12/2016 15:46,41.87049338,-87.72287767,"(41.870493379, -87.72287767)"
